,Pers,LS,Lasso,Ridge,LAD,NN,FDRR-R,LinAdj-FDR,FinAd-LAD,FinAd-LS,iteration,percentage
0,0.12492429268834697,0.10511126314254386,0.10537299949750921,0.10514609872673578,0.10487973763880913,0.10601471344572504,0.10866489435520517,0.10553587120225907,0.10930516522673621,0.10477170176403174,3,0.005
0,0.12494988988008901,0.10502377153269349,0.10528724781716604,0.1050657747205721,0.10473057638800086,0.1059050775012633,0.10892226484675087,0.10528167841758294,0.11037519306246284,0.10430266897035305,4,0.005
0,0.12576895009828937,0.10542154021572837,0.10566913828532895,0.10544767434096153,0.10516600728244897,0.10638479959096116,0.1112582799066607,0.10641564878572803,0.11345711017793354,0.1046742894601292,0,0.01
0,0.12429438297672377,0.10472542620925741,0.10501424591053911,0.1047665553610864,0.10426352755054467,0.10581030607023502,0.11064898451822708,0.10579697861442493,0.11336141979814526,0.10430916333048168,1,0.01
0,0.1280044205981828,0.10685697947624906,0.10714172480359019,0.10687868112333021,0.10672010205545594,0.10733830760428795,0.11087053423137112,0.10694851436202964,0.1136031220069585,0.1051548723166275,2,0.01
0,0.12622324020972925,0.1060747158828367,0.10632984820133214,0.10609240478826966,0.10575514127639768,0.10659232317510668,0.1117917425304192,0.10682141230081818,0.11410456941900671,0.10529561834759923,3,0.01
0,0.12661501172142745,0.10600397207865953,0.10629436091460678,0.10603744556432733,0.1057230488835803,0.10692870243912851,0.11132713180714139,0.1062736563553436,0.11300336986610089,0.10454172745469577,4,0.01
0,0.14432505545796323,0.11383762245639671,0.11432784503865343,0.11380975924572156,0.1139832343865706,0.11455756642979639,0.12065250295870171,0.1140152365182633,0.12362891252974859,0.10813093618796574,0,0.05
0,0.14946430070345726,0.11517247699597809,0.11569996357488992,0.11511627677423776,0.115954625110115,0.11463225841199247,0.12039611951192385,0.11434883774588299,0.12453736792322391,0.10826252067378654,1,0.05
0,0.14125531332137667,0.1126787755002281,0.11320471569004836,0.11268021082337137,0.11302059047337873,0.11303045552740688,0.11943138998124961,0.1145526126354214,0.12379179027718736,0.10766220725476591,2,0.05
0,0.14369409484235135,0.11369906363111233,0.11421594389653869,0.11367725762684004,0.11382675349266254,0.11439292214731622,0.12068907376187432,0.11437367918689167,0.1247529687554393,0.10854700492099764,3,0.05
0,0.13844742202838528,0.11168184625787614,0.11216890967404712,0.11168287247707465,0.11160070497925391,0.11295245765937613,0.12116301580474069,0.11484096559197786,0.1256946406238346,0.10940202598913412,4,0.05
0,0.15783480242848222,0.12089041261062779,0.12158322430796371,0.12081994850532239,0.12169116301850862,0.11982960382267623,0.12197084015439293,0.12044728367468618,0.1304493617829938,0.1131356808633101,0,0.1
0,0.1481956872348355,0.11946868116579253,0.12005138575532114,0.1194344056734271,0.11937166575760723,0.12030775215613472,0.12196249859420602,0.12048877542274908,0.12864659286608462,0.11275250731331769,1,0.1
0,0.14764381871676796,0.11785491793868365,0.11840861365574448,0.11780985110767327,0.11817396419910958,0.11815341025258677,0.12176688377404522,0.12046279597034573,0.12816881215120213,0.11166722378207626,2,0.1
0,0.15720608561595928,0.12161252085718091,0.12225523829289572,0.12154576895389772,0.12225561648951108,0.12169858885738173,0.1239497115520279,0.1207959545822438,0.12747263557609662,0.112460752418854,3,0.1
0,0.15649572510080484,0.12273677783385464,0.12340233059081739,0.12267884912782626,0.12312484991037931,0.12263054320579637,0.12303714476773889,0.1207099639020337,0.12877735877707577,0.11273972761520418,4,0.1
