,Pers,LS,Lasso,Ridge,LAD,NN,FDRR-R,LinAdj-FDR,FinAd-LAD,FinAd-LS,iteration,percentage
0,0.133228716216746,0.11210109346778954,0.11241513679988256,0.112096794438771,0.11260055663554,0.11181926071816163,0.12152878120379554,0.1122853439157819,0.12202495271505241,0.11230572700930756,1,0.01
0,0.13961932791671292,0.11500199143526696,0.11531948921931663,0.11492734244499801,0.11568920542507452,0.11474221919834843,0.12176521503630065,0.1119518337064402,0.12142605610924476,0.11197174224740682,2,0.01
0,0.137183885702507,0.11426081140019716,0.11456079683813662,0.11420955262033762,0.11479867400307202,0.11387868056485495,0.1216742478252267,0.1124049873392384,0.12164463638170675,0.11205936103842133,3,0.01
0,0.13442941487187915,0.11280924469519249,0.11307078131004307,0.11280315064480517,0.11344135643535921,0.11284745957897685,0.12036832035430599,0.1114781110544343,0.1208876844427172,0.11159428058450313,4,0.01
0,0.1491110619484047,0.12071740226566417,0.12115222431784968,0.12059801865079292,0.12201220005200744,0.12013179090953924,0.13411533883793925,0.11669791588396704,0.1303909947632966,0.11476548070643423,0,0.05
0,0.15547058256555307,0.1252022719707695,0.1256598172781711,0.12505489145547335,0.12684903667658898,0.12505895762919558,0.13779773695398442,0.1194174249376682,0.1348703596386479,0.11722295430370655,1,0.05
0,0.15135631747117664,0.12348983457904311,0.12391412016556339,0.12331572575835135,0.12453335000120214,0.1225566186814761,0.13604078747842643,0.11827495257862701,0.13317110361596224,0.11636646644114247,2,0.05
0,0.14820673849894125,0.12196159559042555,0.12241013358487235,0.12182849739187754,0.12304363873329426,0.12200720732229295,0.13602623933779484,0.11748685838377568,0.13285184257890867,0.11567111286752269,3,0.05
0,0.15928929725562674,0.12743838826621828,0.12780567563229314,0.12723883155980964,0.1289610576336396,0.12614267214156805,0.13790458972642888,0.11811278646448597,0.13261164224164668,0.11637137899090501,4,0.05
0,0.1685644652470965,0.13465755498224471,0.13522048967333725,0.1344477238565961,0.13668729547676822,0.13333356564167756,0.1457859331060076,0.12578948512782906,0.13297353514688537,0.11966544656063582,0,0.1
0,0.1659990974184745,0.13349446429487213,0.13398424890328622,0.13327702823617818,0.13586664766107576,0.13260627641751646,0.1449397474637363,0.1263545102413485,0.13507361834662548,0.12060733244613064,1,0.1
0,0.16183073724101205,0.13086249241631778,0.1314178169898367,0.13069526313831156,0.13213946652788575,0.13029281915790214,0.1444135975860032,0.1250932405057033,0.13232168942780348,0.11926070692503138,2,0.1
0,0.1591946792990107,0.13082535368164672,0.13141408341113792,0.1306445660112076,0.13218685367727012,0.13052430591762312,0.144104358211992,0.12695902235254314,0.13414984735291113,0.12012415591723968,3,0.1
0,0.1707646895911846,0.13469650460863777,0.1351122383788803,0.13444279359346245,0.13667528862850647,0.13387204390747864,0.1440554484421675,0.1276376108806119,0.13403169264365097,0.12021405580167005,4,0.1
