,Pers,LS,Lasso,Ridge,LAD,NN,FDRR-R,LinAdj-FDR,FinAd-LAD,FinAd-LS-1,FinAd-LS-2,FinAd-LS-5,FinAd-LS-10,FinAd-LS-25,FinAd-NN,FDR-NN,FDR-Lin-NN,iteration,percentage
0,0.12410702578995386,0.10161732584613774,0.10189397226680964,0.1020162734290215,0.10218064800710625,0.10282535302571223,0.10409404729112647,0.10376515373627512,0.10962357736636909,0.10185208867102351,0.10254093955875374,0.1015167150020661,0.10151496694356092,0.10150423048730033,0.10450261544162294,0.10392390062408795,0.1064721330879559,0,0.005
0,0.12777390069328898,0.10229287992035874,0.10256130532446102,0.10246835393070347,0.10295866089210069,0.10342388825860062,0.1043854094702863,0.1033969207781542,0.10841290204100379,0.10169286330070404,0.10270874743455491,0.10131547231750493,0.10131372078677525,0.10130296300171769,0.10443709852103694,0.1039460076197596,0.10640181316528742,1,0.005
0,0.1251343124289602,0.10177862831153492,0.1020723080881221,0.10212173043593346,0.10239445589184545,0.10261542393214991,0.10536049754254516,0.10374353377259526,0.10917076617349396,0.10177695947979724,0.10294764374766291,0.10155913628335658,0.1015573889550285,0.1015466569840173,0.1048354990274106,0.10400704523896707,0.10596263145978958,2,0.005
0,0.12846485137506047,0.10268600774971058,0.10291844791949399,0.10276643185945206,0.1033352913437287,0.10371152636525174,0.10413214501475611,0.10261831272598616,0.10886094635850897,0.10178517938748882,0.10208806365074623,0.10138733721603131,0.10138558692683491,0.10137483676813258,0.10497089920872722,0.10443159215687073,0.10528690043950088,3,0.005
0,0.12539055793318316,0.10155129198889941,0.10186046954450827,0.1019167643041884,0.10222929689347043,0.1025078065572055,0.10358427172548787,0.10357785459394721,0.1085692354983121,0.10151111647398886,0.10178614392295925,0.10124528423062287,0.10124353148562709,0.101232766241706,0.10379547778310443,0.10356190368083304,0.10540704423227205,4,0.005
0,0.12613078972082575,0.10199676123509575,0.10236210856522787,0.10239897837363131,0.10264338503778961,0.10307803682130717,0.107580450286937,0.10451703988933662,0.11346272229995276,0.10221680755884269,0.10276729937041566,0.10170479647728009,0.10170305165149429,0.10169233505281133,0.1066539703674358,0.10710810815794017,0.10913693809198137,0,0.01
0,0.12729558585702178,0.102577410068077,0.10293342573930366,0.10294347244113428,0.10333442409329698,0.10334105065953474,0.10567159631934568,0.10530370336019254,0.11377499553403989,0.10253848481543022,0.10351483758847405,0.10180371458333348,0.10180197145294573,0.10179126526855387,0.10635069893393652,0.10579862441853992,0.10980243533081566,1,0.01
0,0.12953847537402388,0.1026229923537171,0.10293155708367267,0.10285314254640619,0.10334847231101486,0.1035201082438467,0.1065713917573587,0.10648261752691938,0.11422705631637144,0.10246054869931658,0.10420629654245767,0.10169905930048366,0.10169731437626482,0.101686597172939,0.10633012060306356,0.10598369631181152,0.10949880000754054,2,0.01
0,0.13042103634234659,0.10277607432763368,0.10306050635164997,0.10283013682197592,0.10351465163171741,0.10340889123237121,0.1070950036947076,0.10611416853192313,0.11129394921099939,0.10226313274680335,0.10358519479755514,0.10146041903670903,0.10145867000826563,0.10144792759397732,0.10557610592988562,0.1051224393695871,0.10844643779641756,3,0.01
0,0.1262609371127259,0.10272443302783894,0.10303470153799271,0.10309055051139032,0.10349138932196063,0.10381076670500222,0.1070297237623373,0.10443319611022979,0.11305902218033219,0.102383107353166,0.10287462477595821,0.10203064416547844,0.10202890491210827,0.10201822254298865,0.10634098857802905,0.10629511207596476,0.10858129904035518,4,0.01
0,0.14279574452446148,0.10949737499360568,0.10989027743807316,0.1091365127648953,0.11003357243160519,0.1094819472242759,0.11439561393967015,0.11341237502402962,0.1228564874937291,0.10898658839642734,0.11234443189479561,0.1044969381730451,0.10446364947905466,0.10445321611013,0.11105953204408085,0.11353623539519685,0.11812617532905763,0,0.05
0,0.14025765982891786,0.10892798125339055,0.10938806589847944,0.10876107011099242,0.10953866286739694,0.10870447757963736,0.1143522059414896,0.11251511671107006,0.1236731066400429,0.10870737879428688,0.11110995089768264,0.10505950437310038,0.10497232524580698,0.10496194244000161,0.11093962363131567,0.1133381582512451,0.1185704022952946,1,0.05
0,0.1395432392858532,0.10876312757962757,0.10919460878969997,0.10875282124852036,0.1092857294838864,0.11067119584174649,0.11371162630870701,0.11311278510524776,0.1237088266799509,0.10873769678385552,0.10978137472695916,0.10447997239721016,0.10423290081560309,0.104222444347185,0.11066693211571194,0.11238730481893104,0.11849804240260621,2,0.05
0,0.1483621218047599,0.11050284465850413,0.11079418604122653,0.10995010960640376,0.11159826238980311,0.10955620428491199,0.11441043620807975,0.11352506081226298,0.12357182540780495,0.11004798122383426,0.11128383829593448,0.10535927544392641,0.10518269220577293,0.10517233016778268,0.11129873714071159,0.11270049908920773,0.11881793989619556,3,0.05
0,0.1433668621898466,0.10883436525639945,0.10923182090008701,0.10843431616947892,0.10930599473122715,0.10917251546326578,0.11508611408921732,0.11309966528756285,0.12304691516968426,0.10795795625961606,0.11242835858634868,0.10437793159673195,0.10418986865156073,0.10417940786401218,0.11074309860826662,0.11279954444559682,0.11692936350942432,4,0.05
0,0.15362805622907405,0.11592699141192657,0.11638882487117153,0.11553035580650484,0.11660882383324057,0.11538330545318425,0.11653520284314507,0.11744170270989729,0.12577792763186627,0.1231754957630203,0.1159290124672985,0.10930133411692843,0.10848651720546437,0.10847647076042916,0.11528093432337155,0.11592730743510501,0.1252188599207474,0,0.1
0,0.1524814331522445,0.11688047660879938,0.11735616623267892,0.11663579306973117,0.1173340801205972,0.11825146142172575,0.11800000725005985,0.11799018405480466,0.12675008321240325,0.12496604191249294,0.11825542754474297,0.11153312496101839,0.10975742123571988,0.1096847411693508,0.11637030272456456,0.11806818320037732,0.12558001153966755,1,0.1
0,0.15840862612193046,0.11800523003206556,0.1183614748657609,0.11693670625522626,0.11881476692629919,0.11777435980350008,0.11632124844414295,0.11739458654343549,0.12483584561255986,0.12203246792855597,0.11566275255450077,0.1096062228140896,0.10846615651933185,0.1084502379149134,0.11437553385609277,0.115923015363892,0.1243387400591664,2,0.1
0,0.15653244772445066,0.11787874625755515,0.11826099907302223,0.11706405965093929,0.11826342085230201,0.11695543959049526,0.1154915943867609,0.11601245479253716,0.12571061454721885,0.122591331846617,0.11527697116541091,0.10976760399887664,0.10803445910344306,0.10802437061626527,0.11507544622874652,0.11552835959714992,0.12387657253664895,3,0.1
0,0.1555461065812091,0.11782560089420462,0.11822752692065064,0.11732937751464179,0.11850170774858697,0.11759109308100997,0.11720203424753119,0.11696164224184247,0.1260949820609724,0.12246150977151994,0.11586869401041132,0.10978708537521702,0.1084104138050378,0.1084003603068101,0.11517399385660936,0.11566483185246776,0.12433893097072506,4,0.1
